,index,movieId,title,genres,databaseId
422,1192,1206,"Clockwork Orange, A (1971)",Crime|Drama|Sci-Fi|Thriller,103743
423,1193,1207,To Kill a Mockingbird (1962),Drama,136808
424,1194,1208,Apocalypse Now (1979),Action|Drama|War,180728
425,1198,1212,"Third Man, The (1949)",Film-Noir|Mystery|Thriller,187147
426,1199,1213,Goodfellas (1990),Crime|Drama,143198
427,1200,1214,Alien (1979),Horror|Sci-Fi,79062
428,1205,1219,Psycho (1960),Crime|Horror,94056
429,1206,1219,Psycho (1960),Crime|Horror,97819
430,1207,1220,"Blues Brothers, The (1980)",Action|Comedy|Musical,148477
431,1209,1222,Full Metal Jacket (1987),Drama|War,77376
432,1212,1225,Amadeus (1984),Drama,111782
433,1213,1226,"Quiet Man, The (1952)",Drama|Romance,130660
434,1214,1227,Once Upon a Time in America (1984),Crime|Drama,96519
435,1215,1228,Raging Bull (1980),Drama,79106
436,1216,1230,Annie Hall (1977),Comedy|Romance,113827
437,1218,1232,Stalker (1979),Drama|Mystery|Sci-Fi,91359
438,1220,1234,"Sting, The (1973)",Comedy|Crime,158528
439,1221,1235,Harold and Maude (1971),Comedy|Drama|Romance,77352
440,1225,1240,"Terminator, The (1984)",Action|Sci-Fi|Thriller,170277
441,1227,1242,Glory (1989),Drama|War,161617
442,1228,1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,157425
443,1229,1244,Manhattan (1979),Comedy|Drama|Romance,153450
444,1230,1245,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller,203468
445,1231,1246,Dead Poets Society (1989),Drama,153858
446,1232,1247,"Graduate, The (1967)",Comedy|Drama|Romance,125624
447,1233,1248,Touch of Evil (1958),Crime|Film-Noir|Thriller,202857
448,1235,1250,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War,107940
449,1237,1252,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,173904
450,1238,1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi|Thriller,200363
451,1239,1254,"Treasure of the Sierra Madre, The (1948)",Action|Adventure|Drama|Western,81865
452,1240,1255,Bad Taste (1987),Comedy|Horror|Sci-Fi,181409
453,1241,1256,Duck Soup (1933),Comedy|Musical|War,166668
454,1243,1258,"Shining, The (1980)",Horror,202190
455,1244,1259,Stand by Me (1986),Adventure|Drama,108389
456,1245,1260,M (1931),Crime|Film-Noir|Thriller,122712
457,1247,1262,"Great Escape, The (1963)",Action|Adventure|Drama|War,140704
458,1248,1263,"Deer Hunter, The (1978)",Drama|War,119207
459,1249,1264,Diva (1981),Action|Drama|Mystery|Romance|Thriller,84473
460,1250,1265,Groundhog Day (1993),Comedy|Fantasy|Romance,107379
461,1251,1265,Groundhog Day (1993),Comedy|Fantasy|Romance,120948
462,1252,1266,Unforgiven (1992),Drama|Western,129751
463,1253,1267,"Manchurian Candidate, The (1962)",Crime|Thriller|War,128185
464,1255,1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,95110
465,1256,1270,Back to the Future (1985),Adventure|Comedy|Sci-Fi,135485
466,1257,1270,Back to the Future (1985),Adventure|Comedy|Sci-Fi,100043
467,1258,1271,Fried Green Tomatoes (1991),Comedy|Crime|Drama,197322
468,1259,1272,Patton (1970),Drama|War,195126
469,1260,1273,Down by Law (1986),Comedy|Drama|Film-Noir,122793
470,1261,1274,Akira (1988),Action|Adventure|Animation|Sci-Fi,77945
471,1262,1275,Highlander (1986),Action|Adventure|Fantasy,169376
472,1263,1275,Highlander (1986),Action|Adventure|Fantasy,155370
473,1264,1276,Cool Hand Luke (1967),Drama,180529
474,1265,1277,Cyrano de Bergerac (1990),Comedy|Drama|Romance,113137
475,1266,1278,Young Frankenstein (1974),Comedy|Fantasy,168892
476,1270,1282,Fantasia (1940),Animation|Children|Fantasy|Musical,115548
477,1271,1283,High Noon (1952),Drama|Western,156082
478,1274,1286,Somewhere in Time (1980),Drama|Romance,155908
479,1275,1287,Ben-Hur (1959),Action|Adventure|Drama,119465
480,1276,1288,This Is Spinal Tap (1984),Comedy,172122
481,1278,1290,Some Kind of Wonderful (1987),Drama|Romance,138527
482,1279,1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,77684
483,1280,1292,Being There (1979),Comedy|Drama,120159
484,1281,1293,Gandhi (1982),Drama,117364
485,1284,1297,Real Genius (1985),Comedy,143583
486,1286,1299,"Killing Fields, The (1984)",Drama|War,137703
487,1288,1301,Forbidden Planet (1956),Drama|Sci-Fi,140231
488,1289,1302,Field of Dreams (1989),Children|Drama|Fantasy,197498
489,1291,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,109784
490,1294,1307,When Harry Met Sally... (1989),Comedy|Romance,132728
491,1314,1327,"Amityville Horror, The (1979)",Drama|Horror|Mystery|Thriller,83586
492,1315,1328,"Amityville Curse, The (1990)",Horror,114458
493,1320,1333,"Birds, The (1963)",Horror|Thriller,121386
494,1321,1333,"Birds, The (1963)",Horror|Thriller,127676
495,1322,1334,"Blob, The (1958)",Horror|Sci-Fi,93683
496,1328,1341,Burnt Offerings (1976),Horror,129717
497,1329,1342,Candyman (1992),Horror|Thriller,152818
498,1330,1343,Cape Fear (1991),Thriller,114231
499,1332,1345,Carrie (1976),Drama|Fantasy|Horror|Thriller,194147
500,1334,1347,A Nightmare on Elm Street (1984),Horror|Thriller,77161
501,1337,1350,"Omen, The (1976)",Horror|Mystery|Thriller,176641
502,1342,1355,Nightwatch (1997),Horror|Thriller,181848
503,1343,1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller,120602
504,1345,1358,Sling Blade (1996),Drama,112596
505,1346,1359,Jingle All the Way (1996),Children|Comedy,88747
506,1348,1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,177384
507,1349,1363,"Preacher's Wife, The (1996)",Drama,126247
508,1352,1366,"Crucible, The (1996)",Drama,114617
509,1353,1367,101 Dalmatians (1996),Adventure|Children|Comedy,128434
510,1356,1370,Die Hard 2 (1990),Action|Adventure|Thriller,170059
511,1357,1371,Star Trek: The Motion Picture (1979),Adventure|Sci-Fi,178234
512,1360,1374,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller,132711
513,1362,1376,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi,129140
514,1363,1377,Batman Returns (1992),Action|Crime,81563
515,1364,1378,Young Guns (1988),Action|Comedy|Western,154710
516,1366,1380,Grease (1978),Comedy|Musical|Romance,152744
517,1367,1381,Grease 2 (1982),Comedy|Musical|Romance,111405
518,1371,1385,Under Siege (1992),Action|Drama|Thriller,147143
519,1373,1387,Jaws (1975),Action|Horror,180527
520,1374,1387,Jaws (1975),Action|Horror,89213
521,1375,1388,Jaws 2 (1978),Horror|Thriller,159620
522,1376,1389,Jaws 3-D (1983),Action|Horror,128437
523,1380,1393,Jerry Maguire (1996),Drama|Romance,164311
524,1381,1394,Raising Arizona (1987),Comedy,135799
525,1383,1396,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi,143789
526,1386,1399,Marvin's Room (1996),Drama,142345
527,1392,1407,Scream (1996),Comedy|Horror|Mystery|Thriller,169601
528,1393,1407,Scream (1996),Comedy|Horror|Mystery|Thriller,184951
529,1394,1408,"Last of the Mohicans, The (1992)",Action|Romance|War|Western,142205
530,1402,1416,Evita (1996),Drama|Musical,171000
531,1407,1422,Murder at 1600 (1997),Crime|Drama|Mystery|Thriller,105300
532,1410,1425,Fierce Creatures (1997),Comedy,99302
533,1416,1431,Beverly Hills Ninja (1997),Action|Comedy,159561
534,1422,1438,Dante's Peak (1997),Action|Thriller,200857
535,1425,1441,Benny & Joon (1993),Comedy|Romance,150376
536,1438,1456,"Pest, The (1997)",Comedy,198274
537,1439,1457,Fools Rush In (1997),Comedy|Drama|Romance,175282
538,1441,1459,Absolute Power (1997),Mystery|Thriller,121566
539,1442,1460,That Darn Cat (1997),Children|Comedy|Mystery,139517
540,1448,1466,Donnie Brasco (1997),Crime|Drama,114513
541,1450,1468,Booty Call (1997),Comedy|Romance,99536
542,1458,1477,Love Jones (1997),Romance,118912
543,1464,1485,Liar Liar (1997),Comedy,187778
544,1466,1487,Selena (1997),Drama|Musical,177898
545,1467,1488,"Devil's Own, The (1997)",Action|Drama|Thriller,186461
546,1468,1489,Cats Don't Dance (1997),Animation|Children|Musical,91327
547,1469,1490,B*A*P*S (1997),Comedy,201860
548,1475,1499,Anaconda (1997),Action|Adventure|Thriller,80699
549,1476,1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,107677
550,1479,1503,8 Heads in a Duffel Bag (1997),Comedy,79752
551,1486,1513,Romy and Michele's High School Reunion (1997),Comedy,177341
552,1488,1515,Volcano (1997),Action|Drama|Thriller,107429
553,1490,1517,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy,119847
554,1499,1527,The Fifth Element (1997),Action|Adventure|Comedy|Sci-Fi,112346
555,1510,1541,Addicted to Love (1997),Comedy|Romance,116298
556,1513,1544,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,121727
557,1521,1552,Con Air (1997),Action|Adventure|Thriller,171914
558,1525,1556,Speed 2: Cruise Control (1997),Action|Romance|Thriller,166817
559,1530,1562,Batman & Robin (1997),Action|Adventure|Fantasy|Thriller,182128
560,1533,1565,Head Above Water (1996),Comedy|Thriller,118789
561,1534,1566,Hercules (1997),Adventure|Animation|Children|Comedy|Musical,137996
562,1537,1569,My Best Friend's Wedding (1997),Comedy|Romance,158874
563,1541,1573,Face/Off (1997),Action|Crime|Drama|Thriller,204963
564,1549,1582,Wild America (1997),Adventure|Children,174748
565,1551,1584,Contact (1997),Drama|Sci-Fi,77542
566,1553,1586,G.I. Jane (1997),Action|Drama,87033
567,1554,1587,Conan the Barbarian (1982),Action|Adventure|Fantasy,160514
568,1555,1588,George of the Jungle (1997),Children|Comedy,157384
569,1557,1590,Event Horizon (1997),Horror|Sci-Fi|Thriller,179662
570,1558,1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,99659
571,1559,1592,Air Bud (1997),Children|Comedy,79543
572,1560,1592,Air Bud (1997),Children|Comedy,161520
573,1561,1593,Picture Perfect (1997),Comedy|Romance,193404
574,1565,1597,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller,95055
575,1569,1601,Hoodlum (1997),Crime|Drama|Film-Noir,148678
576,1571,1603,Mimic (1997),Horror|Sci-Fi|Thriller,106113
577,1572,1604,Money Talks (1997),Action|Comedy,109844
578,1575,1608,Air Force One (1997),Action|Thriller,95389
579,1577,1610,"Hunt for Red October, The (1990)",Action|Adventure|Thriller,162863
580,1582,1615,"Edge, The (1997)",Adventure|Drama,92643
581,1584,1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,111488
582,1585,1619,Seven Years in Tibet (1997),Adventure|Drama|War,96622
583,1586,1620,Kiss the Girls (1997),Crime|Drama|Mystery|Thriller,188155
584,1587,1621,Soul Food (1997),Drama,180904
585,1589,1623,Wishmaster (1997),Horror,179500
586,1591,1625,"Game, The (1997)",Drama|Mystery|Thriller,132291
587,1592,1626,Fire Down Below (1997),Action|Drama|Thriller,108983
588,1602,1639,Chasing Amy (1997),Comedy|Drama|Romance,183805
589,1604,1641,"Full Monty, The (1997)",Comedy|Drama,107477
590,1607,1644,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,107407
591,1608,1645,The Devil's Advocate (1997),Drama|Mystery|Thriller,179438
592,1616,1653,Gattaca (1997),Drama|Sci-Fi|Thriller,91277
593,1623,1660,Eve's Bayou (1997),Drama,92266
594,1624,1661,Switchback (1997),Crime|Mystery|Thriller,175082
595,1626,1663,Stripes (1981),Comedy|War,189705
596,1635,1672,"Rainmaker, The (1997)",Drama,134187
597,1636,1673,Boogie Nights (1997),Drama,111063
598,1637,1674,Witness (1985),Drama|Romance|Thriller,132103
599,1639,1676,Starship Troopers (1997),Action|Sci-Fi,179485
600,1644,1681,Mortal Kombat: Annihilation (1997),Action|Adventure|Fantasy,176547
601,1645,1682,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi,150501
602,1651,1688,Anastasia (1997),Adventure|Animation|Children|Drama|Musical,177110
603,1652,1689,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller,94651
604,1653,1690,Alien: Resurrection (1997),Action|Horror|Sci-Fi,170206
605,1655,1693,Amistad (1997),Drama|Mystery,160437
606,1663,1702,Flubber (1997),Children|Comedy|Fantasy,112365
607,1665,1704,Good Will Hunting (1997),Drama|Romance,190285
608,1668,1707,Home Alone 3 (1997),Children|Comedy,133418
609,1677,1717,Scream 2 (1997),Comedy|Horror|Mystery|Thriller,129997
610,1681,1721,Titanic (1997),Drama|Romance,99584
611,1682,1721,Titanic (1997),Drama|Romance,175096
612,1683,1722,Tomorrow Never Dies (1997),Action|Adventure|Thriller,180386
613,1687,1726,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi,161285
614,1688,1727,"Horse Whisperer, The (1998)",Drama|Romance,177321
615,1690,1729,Jackie Brown (1997),Crime|Drama|Thriller,146463
616,1692,1731,Mr. Magoo (1997),Comedy,201478
617,1693,1732,The Big Lebowski (1998),Comedy|Crime,183056
618,1703,1746,Senseless (1998),Comedy,142493
619,1704,1747,Wag the Dog (1997),Comedy,193346
620,1705,1748,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller,130347
621,1709,1753,Half Baked (1998),Comedy,189592
622,1710,1754,Fallen (1998),Crime|Drama|Fantasy|Thriller,104700
623,1721,1769,"Replacement Killers, The (1998)",Action|Crime|Thriller,92534
624,1724,1772,Blues Brothers 2000 (1998),Action|Comedy|Musical,149627
625,1728,1777,Wedding Singer The (1998),Comedy|Romance,157394
626,1729,1779,Sphere (1998),Sci-Fi|Thriller,167508
627,1734,1784,As Good as It Gets (1997),Comedy|Drama|Romance,121563
628,1735,1785,King of New York (1990),Crime|Thriller,111841
629,1748,1801,"Man in the Iron Mask, The (1998)",Action|Adventure|Drama,87672
630,1750,1805,Wild Things (1998),Crime|Drama|Mystery|Thriller,174545
631,1763,1821,"Object of My Affection, The (1998)",Comedy|Romance,116464
632,1771,1831,Lost in Space (1998),Action|Adventure|Sci-Fi,184738
633,1774,1834,"Spanish Prisoner, The (1997)",Crime|Drama|Mystery|Thriller,173747
634,1775,1835,City of Angels (1998),Drama|Fantasy|Romance,199453
635,1779,1840,He Got Game (1998),Drama,197940
636,1784,1845,Zero Effect (1998),Comedy|Mystery|Thriller,145830
637,1787,1848,"Borrowers, The (1997)",Adventure|Children|Comedy|Fantasy,184925
638,1801,1862,Species II (1998),Horror|Sci-Fi,142356
639,1814,1876,Deep Impact (1998),Drama|Sci-Fi|Thriller,100646
640,1820,1882,Godzilla (1998),Action|Sci-Fi|Thriller,99545
641,1822,1884,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama,177747
642,1826,1888,Hope Floats (1998),Comedy|Drama|Romance,194808
643,1827,1889,Insomnia (1997),Drama|Mystery|Thriller,103521
644,1830,1892,"Perfect Murder, A (1998)",Thriller,77798
645,1833,1895,Can't Hardly Wait (1998),Comedy|Drama|Romance,80108
646,1845,1907,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance,135250
647,1849,1911,Dr. Dolittle (1998),Comedy,158433
648,1850,1912,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller,164728
649,1851,1913,Picnic at Hanging Rock (1975),Drama|Mystery,131976
650,1855,1917,Armageddon (1998),Action|Romance|Sci-Fi|Thriller,122539
651,1856,1918,Lethal Weapon 4 (1998),Action|Comedy|Crime|Thriller,77190
652,1857,1919,Madeline (1998),Children|Comedy,138656
653,1858,1920,Small Soldiers (1998),Animation|Children|Fantasy|War,179882
654,1859,1921,Pi (1998),Drama|Sci-Fi|Thriller,95075
655,1861,1923,There's Something About Mary (1998),Comedy|Romance,178096
656,1862,1924,Plan 9 from Outer Space (1959),Horror|Sci-Fi,184883
657,1863,1925,Wings (1927),Action|Drama|Romance|War,86045
658,1865,1927,All Quiet on the Western Front (1930),Action|Drama|War,108351
659,1867,1929,Grand Hotel (1932),Drama|Romance,119062
660,1872,1934,You Can't Take It with You (1938),Comedy|Romance,96268
661,1877,1939,"Best Years of Our Lives, The (1946)",Drama|War,131816
662,1881,1943,"Greatest Show on Earth, The (1952)",Drama,184315
663,1883,1945,On the Waterfront (1954),Crime|Drama,100909
664,1885,1947,West Side Story (1961),Drama|Musical|Romance,79278
665,1889,1951,Oliver! (1968),Drama|Musical,97209
666,1890,1952,Midnight Cowboy (1969),Drama,201415
667,1891,1953,"French Connection, The (1971)",Action|Crime|Thriller,82419
668,1892,1954,Rocky (1976),Drama,105123
669,1893,1954,Rocky (1976),Drama,203730
670,1894,1955,Kramer vs. Kramer (1979),Drama,96684
671,1895,1956,Ordinary People (1980),Drama,197128
672,1896,1957,Chariots of Fire (1981),Drama,91640
673,1897,1958,Terms of Endearment (1983),Comedy|Drama,123589
674,1898,1959,Out of Africa (1985),Drama|Romance,148810
675,1899,1960,"Last Emperor, The (1987)",Drama,87488
676,1900,1961,Rain Man (1988),Drama,159100
677,1901,1962,Driving Miss Daisy (1989),Drama,184691
678,1902,1963,Take the Money and Run (1969),Comedy|Crime,86576
679,1903,1964,Klute (1971),Drama|Mystery,188107
680,1904,1965,Repo Man (1984),Comedy|Sci-Fi,178853
681,1906,1967,Labyrinth (1986),Adventure|Fantasy|Musical,190024
682,1907,1968,"Breakfast Club, The (1985)",Comedy|Drama,189219
683,1908,1969,Nightmare on Elm Street 2: Freddy's Revenge A (1985),Horror,161756
684,1909,1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror|Thriller,141688
685,1910,1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror|Thriller,110510
686,1911,1972,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror,88275
687,1913,1974,Friday the 13th (1980),Horror|Mystery|Thriller,130591
688,1914,1975,Friday the 13th Part 2 (1981),Horror,156758
689,1921,1982,Halloween (1978),Horror,99244
690,1922,1983,Halloween II (1981),Horror,170023
691,1926,1987,Prom Night (1980),Horror,77793
692,1930,1991,Child's Play (1988),Horror|Thriller,143062
693,1931,1992,Child's Play 2 (1990),Horror|Thriller,105563
694,1933,1994,Poltergeist (1982),Horror|Thriller,195148
695,1935,1996,Poltergeist III (1988),Horror|Thriller,201758
696,1936,1997,The Exorcist (1973),Horror|Mystery,76012
698,1939,1999,"Exorcist III, The (1990)",Horror,200438
699,1940,2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama,101794
701,1942,2001,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,118020
702,1943,2002,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,159166
703,1944,2003,Gremlins (1984),Comedy|Horror,176237
704,1945,2004,Gremlins 2: The New Batch (1990),Comedy|Horror,136836
705,1946,2005,"Goonies, The (1985)",Action|Adventure|Children|Comedy|Fantasy,82602
706,1947,2006,"Mask of Zorro, The (1998)",Action|Comedy|Romance,109963
707,1950,2009,Soylent Green (1973),Drama|Mystery|Sci-Fi|Thriller,78354
708,1951,2010,Metropolis (1927),Drama|Sci-Fi,160105
709,1952,2011,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi,165504
710,1953,2012,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western,121257
711,1954,2013,"Poseidon Adventure, The (1972)",Action|Adventure|Drama,153348
712,1956,2015,"Absent-Minded Professor, The (1961)",Children|Comedy|Fantasy,185356
713,1959,2018,Bambi (1942),Animation|Children|Drama,123995
714,1962,2021,Dune (1984),Adventure|Sci-Fi,171227
715,1963,2022,"Last Temptation of Christ, The (1988)",Drama,93151
716,1966,2025,Lolita (1997),Drama|Romance,172397
717,1967,2026,Disturbing Behavior (1998),Horror|Thriller,130589
718,1969,2028,Saving Private Ryan (1998),Action|Drama|War,88141
719,1974,2033,"Black Cauldron, The (1985)",Adventure|Animation|Children|Fantasy,189907
720,1975,2034,"Black Hole, The (1979)",Children|Sci-Fi,167231
721,1976,2035,Blackbeard's Ghost (1968),Children|Comedy,168661
722,1977,2036,Blank Check (1994),Children|Comedy,118857
723,1981,2040,"Computer Wore Tennis Shoes, The (1969)",Children|Comedy,204152
