,movieId,rating_mean,title,genres,databaseId
5662212,1126,2.68,Drop Dead Fred (1991),Comedy|Fantasy,127987
5665667,1127,3.67,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,191297
5685158,1128,3.04,"Fog, The (1980)",Horror,100526
5687142,1129,3.38,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,114271
5697831,1135,3.1,Private Benjamin (1980),Comedy,203660
5702119,1136,4.15,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy,173333
5742981,1162,3.77,"Ruling Class, The (1972)",Comedy|Drama,83370
5743808,1175,3.96,Delicatessen (1991),Comedy|Drama|Romance,124072
5752164,1178,4.2,Paths of Glory (1957),Drama|War,156931
5756671,1183,3.64,"English Patient, The (1996)",Drama|Romance|War,98672
5774682,1185,3.88,My Left Foot (1989),Drama,141964
5781198,1189,4.09,"Thin Blue Line, The (1988)",Documentary,199674
5784238,1192,3.93,Paris Is Burning (1990),Documentary,171359
5785462,1193,4.22,One Flew Over the Cuckoo's Nest (1975),Drama,196692
5827640,1197,4.12,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance,106388
5870514,1199,4.01,Brazil (1985),Fantasy|Sci-Fi,146555
5887545,1200,3.99,Aliens (1986),Action|Adventure|Horror|Sci-Fi,90486
5922115,1202,3.84,Withnail & I (1987),Comedy,150179
5923982,1203,4.24,12 Angry Men (1957),Drama,151837
5941911,1204,4.11,Lawrence of Arabia (1962),Adventure|Drama|War,138615
5957324,1206,3.98,"Clockwork Orange, A (1971)",Crime|Drama|Sci-Fi|Thriller,103743
5989756,1207,4.15,To Kill a Mockingbird (1962),Drama,136808
6007742,1208,4.11,Apocalypse Now (1979),Action|Drama|War,180728
6036725,1212,4.2,"Third Man, The (1949)",Film-Noir|Mystery|Thriller,187147
6044702,1213,4.18,Goodfellas (1990),Crime|Drama,143198
6080633,1214,4.05,Alien (1979),Horror|Sci-Fi,79062
6119914,1219,4.06,Psycho (1960),Crime|Horror,94056
6168378,1220,3.79,"Blues Brothers, The (1980)",Action|Comedy|Musical,148477
6191529,1222,4.04,Full Metal Jacket (1987),Drama|War,77376
6219337,1225,4.06,Amadeus (1984),Drama,111782
6243103,1226,3.9,"Quiet Man, The (1952)",Drama|Romance,130660
6245520,1227,3.97,Once Upon a Time in America (1984),Crime|Drama,96519
6250661,1228,4.05,Raging Bull (1980),Drama,79106
6262483,1230,4.04,Annie Hall (1977),Comedy|Romance,113827
6281834,1232,4.07,Stalker (1979),Drama|Mystery|Sci-Fi,91359
6284565,1234,4.14,"Sting, The (1973)",Comedy|Crime,158528
6302467,1235,3.96,Harold and Maude (1971),Comedy|Drama|Romance,77352
6312402,1240,3.89,"Terminator, The (1984)",Action|Sci-Fi|Thriller,170277
6354654,1242,3.93,Glory (1989),Drama|War,161617
6368523,1243,3.92,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,157425
6372995,1244,4.02,Manhattan (1979),Comedy|Drama|Romance,153450
6383243,1245,3.96,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller,203468
6390305,1246,3.92,Dead Poets Society (1989),Drama,153858
6417754,1247,4.03,"Graduate, The (1967)",Comedy|Drama|Romance,125624
6438521,1248,4.15,Touch of Evil (1958),Crime|Film-Noir|Thriller,202857
6443852,1250,4.08,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War,107940
6458549,1252,4.15,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,173904
6477629,1253,3.88,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi|Thriller,200363
6484880,1254,4.12,"Treasure of the Sierra Madre, The (1948)",Action|Adventure|Drama|Western,81865
6490810,1255,3.43,Bad Taste (1987),Comedy|Horror|Sci-Fi,181409
6493048,1256,4.08,Duck Soup (1933),Comedy|Musical|War,166668
6499358,1258,4.02,"Shining, The (1980)",Horror,202190
6531486,1259,3.99,Stand by Me (1986),Adventure|Drama,108389
6556598,1260,4.16,M (1931),Crime|Film-Noir|Thriller,122712
6561651,1262,4.1,"Great Escape, The (1963)",Action|Adventure|Drama|War,140704
6574395,1263,3.97,"Deer Hunter, The (1978)",Drama|War,119207
6587197,1264,4.0,Diva (1981),Action|Drama|Mystery|Romance|Thriller,84473
6589949,1265,3.89,Groundhog Day (1993),Comedy|Fantasy|Romance,107379
6671613,1266,3.99,Unforgiven (1992),Drama|Western,129751
6688239,1267,4.09,"Manchurian Candidate, The (1962)",Crime|Thriller|War,128185
6698532,1269,4.01,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,95110
6706352,1270,3.93,Back to the Future (1985),Adventure|Comedy|Sci-Fi,135485
6821330,1271,3.73,Fried Green Tomatoes (1991),Comedy|Crime|Drama,197322
6831868,1272,4.0,Patton (1970),Drama|War,195126
6841375,1273,4.01,Down by Law (1986),Comedy|Drama|Film-Noir,122793
6844451,1274,3.9,Akira (1988),Action|Adventure|Animation|Sci-Fi,77945
6854486,1275,3.6,Highlander (1986),Action|Adventure|Fantasy,169376
6880888,1276,4.08,Cool Hand Luke (1967),Drama,180529
6894223,1277,3.78,Cyrano de Bergerac (1990),Comedy|Drama|Romance,113137
6898667,1278,3.96,Young Frankenstein (1974),Comedy|Fantasy,168892
6916479,1282,3.69,Fantasia (1940),Animation|Children|Fantasy|Musical,115548
6931193,1283,4.04,High Noon (1952),Drama|Western,156082
6936868,1285,3.73,Heathers (1989),Comedy|Crime,152496
6949932,1286,3.57,Somewhere in Time (1980),Drama|Romance,155908
6952283,1287,3.8,Ben-Hur (1959),Action|Adventure|Drama,119465
6962881,1288,4.01,This Is Spinal Tap (1984),Comedy,172122
6981485,1290,3.55,Some Kind of Wonderful (1987),Drama|Romance,138527
6984083,1291,3.98,Indiana Jones and the Last Crusade (1989),Action|Adventure,77684
7026123,1292,3.96,Being There (1979),Comedy|Drama,120159
7033429,1293,3.97,Gandhi (1982),Drama,117364
7045304,1297,3.65,Real Genius (1985),Comedy,143583
7050053,1299,4.06,"Killing Fields, The (1984)",Drama|War,137703
7058104,1301,3.85,Forbidden Planet (1956),Drama|Sci-Fi,140231
7062282,1302,3.62,Field of Dreams (1989),Children|Drama|Fantasy,197498
7076844,1304,4.03,Butch Cassidy and the Sundance Kid (1969),Action|Western,109784
7094679,1307,3.83,When Harry Met Sally... (1989),Comedy|Romance,132728
7120695,1327,2.95,"Amityville Horror, The (1979)",Drama|Horror|Mystery|Thriller,83586
7124296,1328,1.88,"Amityville Curse, The (1990)",Horror,114458
7124588,1333,3.73,"Birds, The (1963)",Horror|Thriller,121386
7151900,1334,3.12,"Blob, The (1958)",Horror|Sci-Fi,93683
7154879,1341,2.9,Burnt Offerings (1976),Horror,129717
7155326,1342,2.97,Candyman (1992),Horror|Thriller,152818
7159375,1343,3.54,Cape Fear (1991),Thriller,114231
7170136,1345,3.43,Carrie (1976),Drama|Fantasy|Horror|Thriller,194147
7180901,1347,3.27,A Nightmare on Elm Street (1984),Horror|Thriller,77161
7190523,1350,3.55,"Omen, The (1976)",Horror|Mystery|Thriller,176641
7197154,1355,3.1,Nightwatch (1997),Horror|Thriller,181848
7198023,1356,3.66,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller,120602
7220512,1358,3.98,Sling Blade (1996),Drama,112596
7235775,1359,2.58,Jingle All the Way (1996),Children|Comedy,88747
7240312,1361,4.07,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,177384
7242132,1363,3.1,"Preacher's Wife, The (1996)",Drama,126247
7243975,1366,3.41,"Crucible, The (1996)",Drama,114617
7246159,1367,3.06,101 Dalmatians (1996),Adventure|Children|Comedy,128434
7256683,1370,3.44,Die Hard 2 (1990),Action|Adventure|Thriller,170059
7275097,1371,3.09,Star Trek: The Motion Picture (1979),Adventure|Sci-Fi,178234
7286776,1374,3.69,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller,132711
7304798,1376,3.46,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi,129140
7320172,1377,3.12,Batman Returns (1992),Action|Crime,81563
7335291,1378,3.27,Young Guns (1988),Action|Comedy|Western,154710
7343397,1380,3.31,Grease (1978),Comedy|Musical|Romance,152744
7362471,1381,1.99,Grease 2 (1982),Comedy|Musical|Romance,111405
7366717,1385,3.12,Under Siege (1992),Action|Drama|Thriller,147143
7374141,1387,3.78,Jaws (1975),Action|Horror,180527
7427129,1388,2.62,Jaws 2 (1978),Horror|Thriller,159620
7432417,1389,1.9,Jaws 3-D (1983),Action|Horror,128437
7434619,1393,3.6,Jerry Maguire (1996),Drama|Romance,164311
7460503,1394,3.87,Raising Arizona (1987),Comedy,135799
7477832,1396,3.63,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi,143789
7491709,1399,3.42,Marvin's Room (1996),Drama,142345
7493270,1407,3.27,Scream (1996),Comedy|Horror|Mystery|Thriller,169601
7532954,1408,3.71,"Last of the Mohicans, The (1992)",Action|Romance|War|Western,142205
7547013,1416,3.14,Evita (1996),Drama|Musical,171000
7553550,1422,3.08,Murder at 1600 (1997),Crime|Drama|Mystery|Thriller,105300
7556812,1425,3.22,Fierce Creatures (1997),Comedy,99302
7559080,1431,2.57,Beverly Hills Ninja (1997),Action|Comedy,159561
7562627,1438,2.82,Dante's Peak (1997),Action|Thriller,200857
7569913,1441,3.54,Benny & Joon (1993),Comedy|Romance,150376
7576806,1456,2.25,"Pest, The (1997)",Comedy,198274
7577399,1457,3.1,Fools Rush In (1997),Comedy|Drama|Romance,175282
7580548,1459,3.35,Absolute Power (1997),Mystery|Thriller,121566
7584432,1460,2.62,That Darn Cat (1997),Children|Comedy|Mystery,139517
7585292,1466,3.8,Donnie Brasco (1997),Crime|Drama,114513
7597986,1468,2.59,Booty Call (1997),Comedy|Romance,99536
7599269,1477,3.35,Love Jones (1997),Romance,118912
7599679,1485,3.23,Liar Liar (1997),Comedy,187778
7621815,1487,3.13,Selena (1997),Drama|Musical,177898
7623749,1488,3.04,"Devil's Own, The (1997)",Action|Drama|Thriller,186461
7627688,1489,3.01,Cats Don't Dance (1997),Animation|Children|Musical,91327
7628173,1490,1.97,B*A*P*S (1997),Comedy,201860
7628532,1499,2.08,Anaconda (1997),Action|Adventure|Thriller,80699
7635638,1500,3.72,Grosse Pointe Blank (1997),Comedy|Crime|Romance,107677
7651885,1503,2.63,8 Heads in a Duffel Bag (1997),Comedy,79752
7653264,1513,2.94,Romy and Michele's High School Reunion (1997),Comedy,177341
7663061,1515,2.69,Volcano (1997),Action|Drama|Thriller,107429
7667678,1517,3.4,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy,119847
7694460,1527,3.75,The Fifth Element (1997),Action|Adventure|Comedy|Sci-Fi,112346
7730727,1541,3.11,Addicted to Love (1997),Comedy|Romance,116298
7733012,1544,3.0,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,121727
7750693,1552,3.2,Con Air (1997),Action|Adventure|Thriller,171914
7767771,1556,1.96,Speed 2: Cruise Control (1997),Action|Romance|Thriller,166817
7774047,1562,2.2,Batman & Robin (1997),Action|Adventure|Fantasy|Thriller,182128
7785616,1565,2.86,Head Above Water (1996),Comedy|Thriller,118789
7785876,1566,3.41,Hercules (1997),Adventure|Animation|Children|Comedy|Musical,137996
7793563,1569,3.27,My Best Friend's Wedding (1997),Comedy|Romance,158874
7805997,1573,3.33,Face/Off (1997),Action|Crime|Drama|Thriller,204963
7828268,1582,3.06,Wild America (1997),Adventure|Children,174748
7828787,1584,3.67,Contact (1997),Drama|Sci-Fi,77542
7853594,1586,2.93,G.I. Jane (1997),Action|Drama,87033
7862085,1587,3.2,Conan the Barbarian (1982),Action|Adventure|Fantasy,160514
7870343,1588,2.69,George of the Jungle (1997),Children|Comedy,157384
7875468,1590,2.97,Event Horizon (1997),Horror|Sci-Fi|Thriller,179662
7883978,1591,2.65,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,99659
7890486,1592,2.34,Air Bud (1997),Children|Comedy,79543
7893768,1593,2.92,Picture Perfect (1997),Comedy|Romance,193404
7895588,1597,3.33,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller,95055
7908270,1601,2.89,Hoodlum (1997),Crime|Drama|Film-Noir,148678
7908966,1603,2.79,Mimic (1997),Horror|Sci-Fi|Thriller,106113
7912406,1604,2.94,Money Talks (1997),Action|Comedy,109844
7913270,1608,3.32,Air Force One (1997),Action|Thriller,95389
7930382,1610,3.86,"Hunt for Red October, The (1990)",Action|Adventure|Thriller,162863
7955316,1615,3.49,"Edge, The (1997)",Adventure|Drama,92643
7958137,1617,4.06,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,111488
7990688,1619,3.44,Seven Years in Tibet (1997),Adventure|Drama|War,96622
7996650,1620,3.38,Kiss the Girls (1997),Crime|Drama|Mystery|Thriller,188155
8002120,1621,3.26,Soul Food (1997),Drama,180904
8002874,1623,2.53,Wishmaster (1997),Horror,179500
8004049,1625,3.86,"Game, The (1997)",Drama|Mystery|Thriller,132291
8025034,1626,2.45,Fire Down Below (1997),Action|Drama|Thriller,108983
8025851,1639,3.6,Chasing Amy (1997),Comedy|Drama|Romance,183805
8042147,1641,3.7,"Full Monty, The (1997)",Comedy|Drama,107477
8059766,1644,2.48,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,107407
8069108,1645,3.54,The Devil's Advocate (1997),Drama|Mystery|Thriller,179438
8084323,1653,3.79,Gattaca (1997),Drama|Sci-Fi|Thriller,91277
8108858,1660,3.55,Eve's Bayou (1997),Drama,92266
8110186,1661,3.11,Switchback (1997),Crime|Mystery|Thriller,175082
8110861,1663,3.64,Stripes (1981),Comedy|War,189705
8120442,1672,3.61,"Rainmaker, The (1997)",Drama,134187
8125092,1673,3.68,Boogie Nights (1997),Drama,111063
8141241,1674,3.83,Witness (1985),Drama|Romance|Thriller,132103
8154074,1676,3.26,Starship Troopers (1997),Action|Sci-Fi,179485
8173328,1681,2.1,Mortal Kombat: Annihilation (1997),Action|Adventure|Fantasy,176547
8175944,1682,3.85,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi,150501
8211958,1688,3.47,Anastasia (1997),Adventure|Animation|Children|Drama|Musical,177110
8217173,1689,3.23,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller,94651
8219410,1690,3.03,Alien: Resurrection (1997),Action|Horror|Sci-Fi,170206
8233146,1693,3.59,Amistad (1997),Drama|Mystery,160437
8238822,1702,2.58,Flubber (1997),Children|Comedy|Fantasy,112365
8243991,1704,4.08,Good Will Hunting (1997),Drama|Romance,190285
8286756,1707,1.89,Home Alone 3 (1997),Children|Comedy,133418
8290201,1717,2.73,Scream 2 (1997),Comedy|Horror|Mystery|Thriller,129997
8298858,1721,3.41,Titanic (1997),Drama|Romance,99584
8388420,1722,3.23,Tomorrow Never Dies (1997),Action|Adventure|Thriller,180386
8403326,1726,2.96,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi,161285
8405970,1727,3.17,"Horse Whisperer, The (1998)",Drama|Romance,177321
8408620,1729,3.69,Jackie Brown (1997),Crime|Drama|Thriller,146463
8422683,1731,1.87,Mr. Magoo (1997),Comedy,201478
8423569,1732,3.96,The Big Lebowski (1998),Comedy|Crime,183056
8453372,1746,2.8,Senseless (1998),Comedy,142493
8453859,1747,3.51,Wag the Dog (1997),Comedy,193346
8466332,1748,3.8,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller,130347
8480037,1753,3.28,Half Baked (1998),Comedy,189592
8482873,1754,3.5,Fallen (1998),Crime|Drama|Fantasy|Thriller,104700
8487196,1769,3.1,"Replacement Killers, The (1998)",Action|Crime|Thriller,92534
8490129,1772,2.62,Blues Brothers 2000 (1998),Action|Comedy|Musical,149627
8493485,1777,3.39,Wedding Singer The (1998),Comedy|Romance,157394
8509983,1779,2.88,Sphere (1998),Sci-Fi|Thriller,167508
8517209,1784,3.78,As Good as It Gets (1997),Comedy|Drama|Romance,121563
8543524,1785,3.45,King of New York (1990),Crime|Thriller,111841
8544935,1801,3.11,"Man in the Iron Mask, The (1998)",Action|Adventure|Drama,87672
8552188,1805,3.2,Wild Things (1998),Crime|Drama|Mystery|Thriller,174545
8561342,1821,3.15,"Object of My Affection, The (1998)",Comedy|Romance,116464
8563107,1831,2.6,Lost in Space (1998),Action|Adventure|Sci-Fi,184738
8572218,1834,3.87,"Spanish Prisoner, The (1997)",Crime|Drama|Mystery|Thriller,173747
8577024,1835,3.27,City of Angels (1998),Drama|Fantasy|Romance,199453
8583581,1840,3.36,He Got Game (1998),Drama,197940
8585418,1845,3.7,Zero Effect (1998),Comedy|Mystery|Thriller,145830
8587949,1848,3.03,"Borrowers, The (1997)",Adventure|Children|Comedy|Fantasy,184925
8589635,1862,2.17,Species II (1998),Horror|Sci-Fi,142356
8592078,1876,2.96,Deep Impact (1998),Drama|Sci-Fi|Thriller,100646
8606589,1882,2.38,Godzilla (1998),Action|Sci-Fi|Thriller,99545
8616501,1884,3.74,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama,177747
8627698,1888,2.98,Hope Floats (1998),Comedy|Drama|Romance,194808
8631191,1889,3.57,Insomnia (1997),Drama|Mystery|Thriller,103521
8633064,1892,3.38,"Perfect Murder, A (1998)",Thriller,77798
8638285,1895,3.2,Can't Hardly Wait (1998),Comedy|Drama|Romance,80108
8642084,1907,3.71,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance,135250
8654257,1911,2.66,Dr. Dolittle (1998),Comedy,158433
8663173,1912,3.66,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller,164728
8671993,1913,3.74,Picnic at Hanging Rock (1975),Drama|Mystery,131976
8673957,1917,3.0,Armageddon (1998),Action|Romance|Sci-Fi|Thriller,122539
8700772,1918,3.13,Lethal Weapon 4 (1998),Action|Comedy|Crime|Thriller,77190
8711860,1919,3.12,Madeline (1998),Children|Comedy,138656
8712879,1920,2.83,Small Soldiers (1998),Animation|Children|Fantasy|War,179882
8717577,1921,3.73,Pi (1998),Drama|Sci-Fi|Thriller,95075
8728577,1923,3.52,There's Something About Mary (1998),Comedy|Romance,178096
8757324,1924,2.62,Plan 9 from Outer Space (1959),Horror|Sci-Fi,184883
8759821,1925,3.7,Wings (1927),Action|Drama|Romance|War,86045
8760188,1927,3.94,All Quiet on the Western Front (1930),Action|Drama|War,108351
8763076,1929,3.73,Grand Hotel (1932),Drama|Romance,119062
8763886,1934,3.92,You Can't Take It with You (1938),Comedy|Romance,96268
8764863,1939,4.08,"Best Years of Our Lives, The (1946)",Drama|War,131816
8766907,1943,3.2,"Greatest Show on Earth, The (1952)",Drama,184315
8767482,1945,4.13,On the Waterfront (1954),Crime|Drama,100909
8774074,1947,3.72,West Side Story (1961),Drama|Musical|Romance,79278
8784302,1951,3.64,Oliver! (1968),Drama|Musical,97209
8786792,1952,3.96,Midnight Cowboy (1969),Drama,201415
8794240,1953,3.92,"French Connection, The (1971)",Action|Crime|Thriller,82419
8804446,1954,3.73,Rocky (1976),Drama,105123
8841372,1955,3.73,Kramer vs. Kramer (1979),Drama,96684
8847268,1956,3.88,Ordinary People (1980),Drama,197128
8852039,1957,3.69,Chariots of Fire (1981),Drama,91640
8860103,1958,3.63,Terms of Endearment (1983),Comedy|Drama,123589
8865852,1959,3.64,Out of Africa (1985),Drama|Romance,148810
8871909,1960,3.83,"Last Emperor, The (1987)",Drama,87488
8880168,1961,3.91,Rain Man (1988),Drama,159100
8912892,1962,3.68,Driving Miss Daisy (1989),Drama,184691
8923111,1963,3.92,Take the Money and Run (1969),Comedy|Crime,86576
8925628,1964,3.78,Klute (1971),Drama|Mystery,188107
8928095,1965,3.57,Repo Man (1984),Comedy|Sci-Fi,178853
8935154,1967,3.63,Labyrinth (1986),Adventure|Fantasy|Musical,190024
8945438,1968,3.83,"Breakfast Club, The (1985)",Comedy|Drama,189219
8973331,1969,2.47,Nightmare on Elm Street 2: Freddy's Revenge A (1985),Horror,161756
8975968,1970,2.76,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror|Thriller,141688
8978953,1971,2.44,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror|Thriller,110510
8980996,1972,2.25,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror,88275
8982632,1974,2.9,Friday the 13th (1980),Horror|Mystery|Thriller,130591
8987475,1975,2.48,Friday the 13th Part 2 (1981),Horror,156758
8989450,1982,3.54,Halloween (1978),Horror,99244
8997655,1983,2.82,Halloween II (1981),Horror,170023
8999617,1987,2.47,Prom Night (1980),Horror,77793
9000303,1991,2.83,Child's Play (1988),Horror|Thriller,143062
9003251,1992,2.29,Child's Play 2 (1990),Horror|Thriller,105563
9004641,1994,3.49,Poltergeist (1982),Horror|Thriller,195148
9015883,1996,2.05,Poltergeist III (1988),Horror|Thriller,201758
9017102,1997,3.73,The Exorcist (1973),Horror|Mystery,76012
9033852,1999,2.66,"Exorcist III, The (1990)",Horror,200438
9035103,2000,3.69,Lethal Weapon (1987),Action|Comedy|Crime|Drama,101794
9056007,2001,3.32,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,118020
9071963,2002,3.21,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,159166
9083018,2003,3.26,Gremlins (1984),Comedy|Horror,176237
9096728,2004,2.75,Gremlins 2: The New Batch (1990),Comedy|Horror,136836
9102264,2005,3.63,"Goonies, The (1985)",Action|Adventure|Children|Comedy|Fantasy,82602
